,Unnamed: 0,neuron_path,specials_path,options,compile_options,nodes,ppn,omp_num_threads,nrniv,hoc_name,stop_time,nthread,prof,modules,job_id,bench,macro,time,time0,time_avg
89,55,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,26.0,6.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32256,False,False,26.734609999999996,27.238100000000006,26.986355000000003
90,23,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,24.0,5.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32240,False,False,24.42355,29.54959,26.98657
91,44,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,25.0,15.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32381,False,False,26.2098,27.774610000000006,26.992205000000006
92,19,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,24.0,10.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32310,False,False,24.419520000000002,29.62599,27.022755000000004
93,114,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,28.0,8.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32062,False,True,25.08178,29.022579999999998,27.05218
94,86,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,25.0,2.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),31975,False,True,22.56345,31.73361,27.14853
95,60,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,20.0,7.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32264,False,False,27.133909999999997,27.275090000000002,27.2045
96,143,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,27.0,7.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32047,False,True,28.708920000000003,25.720589999999998,27.214755
97,29,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,24.0,2.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32198,False,False,24.68764,29.78006,27.233849999999997
98,141,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,27.0,12.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32117,False,True,28.575359999999996,26.01911,27.297235
99,46,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,25.0,6.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32255,False,False,26.23385,28.60355,27.4187
100,67,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,26.0,4.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32228,False,False,27.64537,27.226029999999998,27.435699999999997
101,73,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,19.0,4.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32221,False,False,28.042920000000002,26.90431,27.473615000000002
102,65,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,26.0,16.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32396,False,False,27.33377,27.628159999999998,27.480964999999998
103,124,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,20.0,4.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),31998,False,True,26.35857,28.62361,27.49109
104,62,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,19.0,15.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32375,False,False,27.24346,27.742459999999998,27.492959999999997
105,126,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,27.0,10.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32089,False,True,26.52185,28.532970000000002,27.527410000000003
106,69,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,28.0,16.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32398,False,False,27.740440000000003,27.341990000000006,27.541215000000005
107,153,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,27.0,15.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),31935,True,False,26.14892,28.985570000000003,27.567245
108,75,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,19.0,9.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32291,False,False,28.134729999999998,27.001109999999997,27.567919999999997
109,131,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,20.0,6.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32026,False,True,27.4158,27.73957,27.577685000000002
110,12,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,25.0,2.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32199,False,False,23.12765,32.100970000000004,27.614310000000003
111,150,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,27.0,4.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),31781,True,False,25.55719,29.754409999999996,27.6558
112,57,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,26.0,10.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32312,False,False,26.99575,28.346840000000004,27.671295
113,66,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,19.0,5.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32235,False,False,27.41371,28.08207,27.747889999999998
114,64,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,22.0,16.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32392,False,False,27.32746,28.22144,27.77445
115,48,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,27.0,9.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32299,False,False,26.272170000000006,29.319059999999997,27.795615
116,74,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,25.0,8.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32283,False,False,28.07609,27.61184,27.843965
117,53,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,20.0,16.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32390,False,False,26.55415,29.142770000000002,27.848460000000003
118,37,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,27.0,2.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32201,False,False,25.63215,30.067490000000003,27.84982
119,125,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,20.0,16.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32166,False,True,26.46518,29.24588,27.85553
120,79,../nrn-7.2,../specials,"frozenset({'--with-multisend', '--without-iv', '--with-paranrn', '--without-x', '--without-nrnoc-x11', '--enable-shared=no', '--enable-static=yes', '--with-mpi'})","frozenset({('MPICXX', 'mpic++'), ('CXX', 'mpic++'), ('CXXFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpicc'), ('use_pthread', 'no'), ('linux_nrnmech', 'no'), ('CFLAGS', '""-O3 -fopenmp -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpicc')})",1,20.0,9.0,../specials/x86_64/special -mpi,../hoc/bench_main.hoc,100.0,16.0,,frozenset(),32292,False,False,28.684929999999998,27.05926,27.872094999999998
