,Unnamed: 0,neuron_path,specials_path,options,compile_options,nodes,ppn,omp_num_threads,nrniv,hoc_name,stop_time,nthread,prof,modules,job_id,bench,macro,time,time0,time1,time_avg
66,30,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,6.0,7.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146874,False,False,23.61267,23.556070000000002,23.65185,23.606863333333333
67,102,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,14.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146764,False,True,23.81403,23.607029999999998,23.48684,23.635966666666665
68,34,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,6.0,1.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146820,False,False,23.691879999999998,23.58399,23.651120000000002,23.64233
69,94,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,12.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146743,False,True,23.57977,23.87517,23.515179999999997,23.656706666666665
70,100,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,6.0,3.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146657,False,True,23.72069,23.49952,23.7579,23.65937
71,37,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,3.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146844,False,False,23.896910000000002,23.61587,23.59027,23.70101666666667
72,95,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,6.0,2.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146650,False,True,23.60282,23.853379999999998,23.68904,23.71508
73,31,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,11.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146933,False,False,23.64441,23.73103,23.77826,23.7179
74,29,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,6.0,12.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146941,False,False,23.54574,23.78566,24.00114,23.77751333333333
75,99,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,6.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146683,False,True,23.68065,24.03696,23.62871,23.782106666666667
76,41,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,5.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146855,False,False,24.02253,23.675320000000003,23.735960000000002,23.811270000000004
77,44,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,10.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146914,False,False,24.17039,23.96428,23.32069,23.818453333333334
78,101,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,10.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146723,False,True,23.77904,23.28345,24.40785,23.823446666666666
79,86,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,15.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146779,False,True,23.38992,24.151989999999998,23.93401,23.825306666666666
80,108,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,8.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146703,False,True,24.35034,23.901410000000002,23.40798,23.886576666666667
81,103,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,9.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146712,False,True,23.82753,23.997239999999998,23.8809,23.901889999999998
82,42,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,1.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146821,False,False,24.04324,23.95344,23.92997,23.97555
83,27,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,9.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146900,False,False,23.49769,24.47649,23.9647,23.979626666666665
84,109,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,1.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146645,False,True,24.3611,23.82262,23.7901,23.991273333333336
85,39,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,6.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146863,False,False,23.967979999999997,24.05558,23.971320000000002,23.998293333333333
86,107,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,7.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146691,False,True,24.09809,23.94954,24.16756,24.071730000000002
87,111,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,4.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146670,False,True,24.57116,23.4898,24.15902,24.073326666666663
88,105,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,3.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146660,False,True,23.99106,24.15486,24.11645,24.087456666666668
89,45,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,8.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146892,False,False,24.40692,23.693579999999997,24.24642,24.11564
90,43,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,12.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146943,False,False,24.10936,24.09299,24.18285,24.1284
91,36,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,4.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146850,False,False,23.70261,24.37452,24.41609,24.164406666666665
92,38,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,16.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146988,False,False,23.95877,23.95909,25.17099,24.36295
93,110,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,5.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146675,False,True,24.36461,24.4648,24.52347,24.45096
94,46,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,14.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146962,False,False,24.629150000000006,25.25122,23.527820000000002,24.46939666666667
95,47,../nrn-7.2,../specials,"frozenset({'--build=x86_64-unknown-linux-gnu', '--enable-static=yes', '--with-multisend', '--with-paranrn', '--with-mpi', '--without-x', '--enable-shared=no', '--without-nmodl', '--without-nrnoc-x11', '--host=sparc64-unknown-linux-gnu'})","frozenset({('CFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('MPICC', 'mpifccpx'), ('MPICXX', 'mpiFCCpx'), ('CXXFLAGS', '""-Kfast -DKPLUS -DKPLUS_GATHER_SCATTER -DKPLUS_SPAWN -DCLUSTER_USE_OMP""'), ('CC', 'mpifccpx'), ('CXX', 'mpiFCCpx'), ('linux_nrnmech', 'no'), ('use_pthread', 'no')})",8,7.0,15.0,./special -mpi,./bench_main.hoc,100.0,16.0,,frozenset(),7146973,False,False,24.62916,24.50525,24.34675,24.49372
